"product_id","category","units_sold","price"
"P0126","Clothing",65,"98.53"
"P0133","Clothing",84,"40.26"
"P0096","Toys",90,"43.99"
"P0016","Clothing",109,"33.35"
"P0159","Electronics",132,"82.8"
"P0129","Furniture",88,"49.32"
"P0116","Furniture",115,"60.66"
"P0070","Electronics",142,"11.47"
"P0175","Electronics",57,"45.53"
"P0046","Clothing",92,"98.05"
"P0067","Furniture",26,"28.96"
"P0183","Electronics",92,"92.96"
"P0166","Groceries",126,"64.9"
"P0079","Furniture",158,"94.24"
"P0178","Clothing",41,"47.43"
"P0057","Clothing",56,"67.83"
"P0153","Furniture",58,"22.5"
"P0083","Toys",90,"64.87"
"P0069","Clothing",86,"58.33"
"P0125","Clothing",64,"32.91"
"P0017","Toys",34,"83.36"
"P0149","Furniture",87,"28.62"
"P0094","Groceries",121,"99.54"
"P0066","Clothing",123,"43.24"
"P0068","Electronics",104,"11.59"
"P0133","Clothing",49,"71.58"
"P0096","Toys",75,"84.84"
"P0031","Electronics",40,"36.45"
"P0159","Electronics",66,"50.14"
"P0129","Furniture",95,"99.42"
"P0116","Furniture",85,"18.06"
"P0070","Electronics",73,"90.77"
"P0175","Electronics",80,"95.87"
"P0046","Clothing",73,"64.1"
"P0067","Furniture",133,"24.67"
"P0183","Electronics",54,"71.08"
"P0166","Groceries",89,"80.24"
"P0187","Clothing",85,"85.04"
"P0178","Clothing",112,"10.37"
"P0057","Clothing",129,"38.41"
"P0153","Furniture",165,"68.58"
"P0083","Toys",69,"76.31"
"P0017","Toys",103,"67.7"
"P0149","Furniture",139,"57.2"
"P0094","Groceries",75,"83.26"
"P0066","Clothing",74,"84.76"
"P0061","Clothing",80,"69.79"
"P0085","Electronics",127,"65.14"
"P0126","Clothing",88,"86.79"
"P0133","Clothing",80,"64.59"
"P0096","Toys",150,"94.42"
"P0016","Clothing",33,"49.83"
"P0031","Electronics",91,"87.89"
"P0159","Electronics",108,"73.44"
"P0129","Furniture",74,"71.81"
"P0116","Furniture",103,"34.78"
"P0070","Electronics",144,"33.53"
"P0171","Electronics",98,"95.33"
"P0175","Electronics",133,"80.49"
"P0046","Clothing",75,"62.2"
"P0067","Furniture",136,"35.92"
"P0183","Electronics",97,"93.94"
"P0166","Groceries",96,"16.59"
"P0187","Clothing",167,"89.48"
"P0178","Clothing",100,"84.86"
"P0057","Clothing",102,"16.62"
"P0153","Furniture",94,"54.16"
"P0083","Toys",115,"20.73"
"P0069","Clothing",41,"97.38"
"P0125","Clothing",64,"93.77"
"P0017","Toys",124,"65.32"
"P0149","Furniture",96,"84.22"
"P0061","Clothing",86,"62.85"
"P0085","Electronics",86,"24.84"
"P0068","Electronics",138,"10.61"
"P0133","Clothing",168,"62.49"
"P0096","Toys",47,"73.87"
"P0016","Clothing",167,"94.68"
"P0031","Electronics",97,"95.9"
"P0129","Furniture",79,"22.12"
"P0116","Furniture",70,"69.54"
"P0171","Electronics",101,"92.64"
"P0175","Electronics",23,"18.7"
"P0046","Clothing",152,"66.92"
"P0067","Furniture",90,"77.71"
"P0166","Groceries",54,"70.54"
"P0079","Furniture",70,"46.49"
"P0187","Clothing",70,"72.43"
"P0178","Clothing",146,"56.36"
"P0057","Clothing",95,"63.79"
"P0153","Furniture",173,"68.71"
"P0069","Clothing",63,"32.49"
"P0149","Furniture",87,"56.39"
"P0094","Groceries",88,"32.14"
"P0066","Clothing",105,"46.07"
"P0061","Clothing",66,"86.53"
"P0085","Electronics",112,"41.1"
"P0068","Electronics",115,"29.65"
"P0133","Clothing",73,"40.67"
"P0096","Toys",52,"15.52"
"P0016","Clothing",116,"21.53"
"P0159","Electronics",112,"27.01"
"P0129","Furniture",83,"69.81"
"P0116","Furniture",119,"94.09"
"P0171","Electronics",47,"34.76"
"P0175","Electronics",71,"35.82"
"P0046","Clothing",100,"46.31"
"P0067","Furniture",102,"46.86"
"P0183","Electronics",104,"49.42"
"P0166","Groceries",50,"78.57"
"P0187","Clothing",193,"65.65"
"P0178","Clothing",63,"70.65"
"P0153","Furniture",118,"90.3"
"P0083","Toys",123,"44.83"
"P0069","Clothing",81,"40.23"
"P0125","Clothing",75,"85.46"
"P0149","Furniture",93,"13.28"
"P0094","Groceries",146,"57.55"
"P0066","Clothing",98,"79.13"
"P0061","Clothing",88,"66.82"
"P0068","Electronics",92,"53.18"
"P0126","Clothing",94,"57.75"
"P0133","Clothing",70,"56.09"
"P0096","Toys",93,"80.72"
"P0016","Clothing",163,"66.52"
"P0031","Electronics",62,"48.1"
"P0159","Electronics",25,"83.54"
"P0129","Furniture",68,"89.72"
"P0116","Furniture",148,"23.14"
"P0070","Electronics",83,"96.82"
"P0171","Electronics",90,"48.64"
"P0046","Clothing",72,"60.34"
"P0067","Furniture",136,"16.27"
"P0183","Electronics",54,"83.88"
"P0166","Groceries",157,"25.35"
"P0187","Clothing",86,"96.46"
"P0178","Clothing",40,"29.51"
"P0057","Clothing",68,"64.33"
"P0153","Furniture",97,"30.19"
"P0083","Toys",128,"75.28"
"P0069","Clothing",67,"47.64"
"P0125","Clothing",121,"89.56"
"P0017","Toys",47,"50.51"
"P0094","Groceries",73,"93.16"
"P0085","Electronics",79,"60.78"
"P0068","Electronics",43,"41.99"
"P0126","Clothing",67,"20.99"
"P0133","Clothing",98,"50.01"
"P0096","Toys",99,"55.34"
"P0016","Clothing",105,"26.29"
"P0159","Electronics",108,"31.68"
"P0129","Furniture",127,"19.85"
"P0116","Furniture",86,"80.15"
"P0070","Electronics",124,"44.52"
"P0171","Electronics",80,"18.33"
"P0046","Clothing",77,"64.91"
"P0067","Furniture",159,"80.66"
"P0183","Electronics",73,"65.96"
"P0166","Groceries",131,"79.91"
"P0079","Furniture",109,"34.58"
"P0187","Clothing",40,"85.72"
"P0178","Clothing",32,"23.84"
"P0153","Furniture",74,"47.29"
"P0083","Toys",83,"78.97"
"P0125","Clothing",136,"89.84"
"P0017","Toys",116,"19.51"
"P0094","Groceries",105,"59.57"
"P0066","Clothing",101,"99.22"
"P0061","Clothing",162,"65.82"
"P0085","Electronics",40,"16.07"
"P0126","Clothing",108,"36.29"
"P0133","Clothing",113,"91.17"
"P0096","Toys",62,"38.56"
"P0016","Clothing",70,"59.35"
"P0159","Electronics",33,"13.38"
"P0129","Furniture",129,"92.71"
"P0116","Furniture",104,"89.06"
"P0070","Electronics",76,"95.81"
"P0171","Electronics",70,"85.26"
"P0175","Electronics",160,"14.6"
"P0046","Clothing",90,"74.74"
"P0067","Furniture",54,"20.33"
"P0183","Electronics",82,"19.61"
"P0166","Groceries",35,"83.91"
"P0079","Furniture",109,"65.31"
"P0187","Clothing",121,"27.04"
"P0178","Clothing",78,"21.86"
"P0057","Clothing",78,"61.38"
"P0153","Furniture",106,"76.33"
"P0083","Toys",35,"91.16"
"P0069","Clothing",76,"30.93"
"P0017","Toys",143,"28.92"
"P0149","Furniture",58,"95.13"
"P0094","Groceries",186,"73.64"
"P0066","Clothing",151,"13.97"
"P0061","Clothing",148,"21.05"
"P0085","Electronics",105,"84.95"
"P0068","Electronics",73,"33.39"
"P0126","Clothing",135,"80.67"
"P0133","Clothing",119,"84.87"
"P0096","Toys",117,"67.89"
"P0016","Clothing",85,"59.22"
"P0159","Electronics",180,"32.19"
"P0129","Furniture",69,"19.38"
"P0116","Furniture",76,"71.64"
"P0070","Electronics",50,"33.74"
"P0171","Electronics",82,"25.81"
"P0175","Electronics",169,"10.23"
"P0046","Clothing",124,"36.92"
"P0067","Furniture",96,"88.99"
"P0183","Electronics",91,"81.49"
"P0166","Groceries",93,"11.04"
"P0079","Furniture",120,"94.73"
"P0187","Clothing",39,"48.95"
"P0057","Clothing",134,"76.24"
"P0153","Furniture",124,"79.46"
"P0069","Clothing",51,"65.84"
"P0125","Clothing",87,"47.52"
"P0017","Toys",52,"65.92"
"P0149","Furniture",80,"70.61"
"P0094","Groceries",207,"41.04"
"P0066","Clothing",76,"68.58"
"P0061","Clothing",121,"37.82"
"P0085","Electronics",89,"21.7"
"P0068","Electronics",136,"30.94"
"P0126","Clothing",33,"82.41"
"P0133","Clothing",132,"63.06"
"P0096","Toys",112,"52.31"
"P0016","Clothing",133,"66.89"
"P0031","Electronics",52,"90.3"
"P0159","Electronics",48,"20.38"
"P0129","Furniture",70,"34.32"
"P0116","Furniture",71,"84.86"
"P0070","Electronics",91,"85.84"
"P0171","Electronics",72,"24.42"
"P0175","Electronics",72,"32.08"
"P0046","Clothing",124,"81.63"
"P0067","Furniture",83,"39.3"
"P0183","Electronics",112,"48.69"
"P0166","Groceries",71,"95.88"
"P0079","Furniture",74,"55.94"
"P0178","Clothing",82,"12.29"
"P0057","Clothing",72,"28.45"
"P0153","Furniture",125,"59.91"
"P0083","Toys",58,"77.17"
"P0069","Clothing",126,"22"
"P0125","Clothing",128,"20.41"
"P0094","Groceries",147,"84"
"P0066","Clothing",116,"57.81"
"P0061","Clothing",96,"75.67"
"P0085","Electronics",73,"49.49"
"P0068","Electronics",43,"75.75"
"P0126","Clothing",124,"99.59"
"P0133","Clothing",94,"40.48"
"P0096","Toys",71,"87.33"
"P0016","Clothing",127,"47.55"
"P0031","Electronics",61,"48.05"
"P0159","Electronics",102,"95.89"
"P0129","Furniture",82,"82.54"
"P0116","Furniture",71,"82.6"
"P0070","Electronics",70,"33.29"
"P0171","Electronics",46,"52.01"
"P0175","Electronics",102,"96.07"
"P0067","Furniture",73,"58.62"
"P0183","Electronics",64,"67.4"
"P0079","Furniture",140,"14.13"
"P0187","Clothing",104,"52.51"
"P0178","Clothing",21,"10.85"
"P0057","Clothing",97,"40.6"
"P0153","Furniture",114,"73.31"
"P0083","Toys",105,"18"
"P0069","Clothing",115,"97.2"
"P0125","Clothing",115,"97.07"
"P0017","Toys",109,"36.48"
"P0149","Furniture",37,"45.74"
"P0094","Groceries",97,"14.36"
"P0066","Clothing",105,"19.31"
"P0061","Clothing",146,"91.55"
"P0085","Electronics",105,"85.18"
"P0068","Electronics",51,"59.7"
"P0126","Clothing",138,"20.9"
"P0133","Clothing",75,"66.76"
"P0096","Toys",160,"78.97"
"P0016","Clothing",93,"86.19"
"P0159","Electronics",94,"40.01"
"P0129","Furniture",91,"19.36"
"P0116","Furniture",90,"34.47"
"P0070","Electronics",81,"81.94"
"P0171","Electronics",124,"92.65"
"P0175","Electronics",98,"44.29"
"P0046","Clothing",84,"93.83"
"P0067","Furniture",128,"28.33"
"P0183","Electronics",109,"44.42"
"P0079","Furniture",114,"91.28"
"P0187","Clothing",72,"10.66"
"P0178","Clothing",55,"84.42"
"P0057","Clothing",45,"74.15"
"P0153","Furniture",178,"20.26"
"P0083","Toys",158,"64.21"
"P0069","Clothing",72,"53.08"
"P0125","Clothing",81,"72.35"
"P0017","Toys",110,"67.19"
"P0149","Furniture",74,"92.16"
"P0066","Clothing",121,"14.42"
"P0061","Clothing",96,"49.95"
"P0068","Electronics",53,"31.62"
"P0126","Clothing",135,"44.36"
"P0133","Clothing",99,"13.18"
"P0096","Toys",118,"77.2"
"P0031","Electronics",113,"55.4"
"P0159","Electronics",116,"16.24"
"P0129","Furniture",68,"95.65"
"P0116","Furniture",128,"46.03"
"P0070","Electronics",75,"71.85"
"P0171","Electronics",75,"61.67"
"P0175","Electronics",122,"74.78"
"P0067","Furniture",24,"52.7"
"P0183","Electronics",157,"76.49"
"P0166","Groceries",85,"86.5"
"P0079","Furniture",92,"43.54"
"P0187","Clothing",101,"21.72"
"P0178","Clothing",40,"61.46"
"P0057","Clothing",90,"47.11"
"P0153","Furniture",74,"22.44"
"P0083","Toys",120,"39.95"
"P0069","Clothing",116,"47.78"
"P0125","Clothing",132,"43.11"
"P0017","Toys",109,"56.19"
"P0149","Furniture",64,"41.03"
"P0094","Groceries",95,"87.95"
"P0066","Clothing",110,"32.37"
"P0085","Electronics",116,"74.36"
"P0126","Clothing",122,"69.33"
"P0133","Clothing",100,"51.5"
"P0096","Toys",147,"66.31"
"P0016","Clothing",64,"16.85"
"P0031","Electronics",100,"45.11"
"P0159","Electronics",94,"56.98"
"P0129","Furniture",75,"95.6"
"P0116","Furniture",63,"17.09"
"P0070","Electronics",66,"38.38"
"P0175","Electronics",83,"51.05"
"P0046","Clothing",139,"79.83"
"P0067","Furniture",109,"71.78"
"P0183","Electronics",95,"96.13"
"P0166","Groceries",89,"23.19"
"P0079","Furniture",160,"44.07"
"P0178","Clothing",75,"44.01"
"P0153","Furniture",79,"78.71"
"P0083","Toys",154,"38.56"
"P0069","Clothing",71,"73.26"
"P0125","Clothing",79,"81.57"
"P0017","Toys",71,"63.73"
"P0149","Furniture",77,"78.03"
"P0094","Groceries",105,"93.84"
"P0066","Clothing",137,"61.15"
"P0061","Clothing",65,"32.28"
"P0096","Toys",88,"69.34"
"P0016","Clothing",133,"51.92"
"P0031","Electronics",77,"24.41"
"P0159","Electronics",150,"51.51"
"P0129","Furniture",107,"23.42"
"P0116","Furniture",110,"15.25"
"P0070","Electronics",86,"88.15"
"P0171","Electronics",146,"83.03"
"P0175","Electronics",31,"89.78"
"P0067","Furniture",96,"84.84"
"P0183","Electronics",46,"36.4"
"P0079","Furniture",49,"50.41"
"P0187","Clothing",110,"28.26"
"P0178","Clothing",69,"63.86"
"P0057","Clothing",125,"29.01"
"P0153","Furniture",138,"72.84"
"P0083","Toys",99,"41.23"
"P0069","Clothing",48,"75.31"
"P0125","Clothing",73,"31.5"
"P0017","Toys",116,"42.05"
"P0149","Furniture",96,"28.58"
"P0094","Groceries",86,"80.73"
"P0066","Clothing",80,"37.05"
"P0061","Clothing",124,"37.73"
"P0085","Electronics",63,"74.07"
"P0068","Electronics",52,"84.6"
"P0126","Clothing",108,"87.53"
"P0133","Clothing",48,"40.17"
"P0096","Toys",84,"92.41"
"P0016","Clothing",93,"22.39"
"P0031","Electronics",81,"92.39"
"P0159","Electronics",98,"32.72"
"P0116","Furniture",78,"86.41"
"P0070","Electronics",48,"77.62"
"P0171","Electronics",92,"51.67"
"P0175","Electronics",78,"83.99"
"P0046","Clothing",5,"52"
"P0067","Furniture",87,"69.88"
"P0183","Electronics",146,"82.52"
"P0166","Groceries",76,"31.83"
"P0079","Furniture",92,"18.34"
"P0187","Clothing",77,"62.91"
"P0178","Clothing",119,"68.78"
"P0057","Clothing",72,"95.91"
"P0153","Furniture",41,"21.16"
"P0083","Toys",63,"94"
"P0069","Clothing",81,"49.14"
"P0125","Clothing",133,"94.84"
"P0017","Toys",30,"32.04"
"P0149","Furniture",133,"50.76"
"P0094","Groceries",92,"19.18"
"P0061","Clothing",98,"22.96"
"P0068","Electronics",115,"74.75"
"P0126","Clothing",112,"71.04"
"P0133","Clothing",96,"11.2"
"P0096","Toys",102,"48.35"
"P0016","Clothing",93,"34.02"
"P0031","Electronics",124,"72.26"
"P0159","Electronics",91,"59.72"
"P0129","Furniture",101,"76.97"
"P0116","Furniture",122,"83.72"
"P0070","Electronics",92,"77.14"
"P0171","Electronics",40,"37.41"
"P0175","Electronics",84,"52.37"
"P0046","Clothing",98,"10.76"
"P0183","Electronics",119,"81.31"
"P0166","Groceries",151,"12.41"
"P0079","Furniture",101,"56.38"
"P0187","Clothing",124,"76.03"
"P0178","Clothing",61,"10.97"
"P0057","Clothing",137,"53.5"
"P0153","Furniture",68,"60.02"
"P0083","Toys",59,"76.04"
"P0069","Clothing",57,"25.66"
"P0125","Clothing",83,"52.21"
"P0017","Toys",84,"70.72"
"P0149","Furniture",124,"99.48"
"P0094","Groceries",65,"58.86"
"P0066","Clothing",131,"75.53"
"P0061","Clothing",106,"76.9"
"P0085","Electronics",83,"98.66"
"P0068","Electronics",73,"73.7"
"P0126","Clothing",98,"87.76"
"P0133","Clothing",86,"11.31"
"P0096","Toys",71,"43.25"
"P0016","Clothing",67,"95.62"
"P0031","Electronics",76,"25.02"
"P0159","Electronics",53,"90.17"
"P0116","Furniture",85,"81.79"
"P0070","Electronics",101,"19.53"
"P0171","Electronics",95,"52.07"
"P0175","Electronics",76,"39.9"
"P0046","Clothing",86,"96.62"
"P0067","Furniture",114,"88.83"
"P0183","Electronics",56,"80.18"
"P0166","Groceries",158,"78.05"
"P0187","Clothing",99,"94.56"
"P0057","Clothing",88,"34.28"
"P0153","Furniture",138,"38.65"
"P0083","Toys",111,"32.92"
"P0069","Clothing",37,"16.22"
"P0125","Clothing",54,"42.59"
"P0017","Toys",69,"23.64"
"P0149","Furniture",119,"60.8"
"P0094","Groceries",88,"16.61"
"P0066","Clothing",114,"94.46"
"P0085","Electronics",81,"48.84"
"P0068","Electronics",110,"85.77"
"P0126","Clothing",83,"59.86"
"P0133","Clothing",67,"51.3"
"P0096","Toys",87,"59.54"
"P0016","Clothing",63,"72.43"
"P0159","Electronics",88,"90.81"
"P0129","Furniture",109,"30.83"
"P0116","Furniture",28,"58.47"
"P0070","Electronics",100,"21.07"
"P0171","Electronics",59,"89.84"
"P0046","Clothing",51,"86.33"
"P0166","Groceries",160,"75.91"
"P0079","Furniture",81,"39.64"
"P0187","Clothing",88,"59.34"
"P0178","Clothing",88,"14.1"
"P0057","Clothing",93,"92.58"
"P0153","Furniture",122,"37.2"
"P0069","Clothing",76,"27.9"
"P0125","Clothing",84,"83.26"
"P0017","Toys",108,"84.17"
"P0149","Furniture",128,"67"
"P0066","Clothing",111,"50.58"
"P0061","Clothing",96,"51.96"
"P0068","Electronics",123,"28.57"
"P0126","Clothing",77,"51.58"
"P0133","Clothing",142,"82"
"P0096","Toys",97,"42.44"
"P0016","Clothing",94,"86.5"
"P0031","Electronics",84,"24.06"
"P0159","Electronics",81,"96.39"
"P0129","Furniture",118,"35.49"
"P0116","Furniture",86,"90.91"
"P0070","Electronics",128,"79.9"
"P0171","Electronics",60,"32.56"
"P0046","Clothing",81,"41.95"
"P0166","Groceries",106,"62.53"
"P0079","Furniture",35,"60.59"
"P0187","Clothing",120,"35.66"
"P0178","Clothing",70,"77.27"
"P0057","Clothing",83,"89.1"
"P0153","Furniture",86,"29.49"
"P0069","Clothing",103,"82.75"
"P0125","Clothing",208,"78.93"
"P0017","Toys",57,"32.23"
"P0149","Furniture",72,"49.56"
"P0094","Groceries",128,"48.43"
"P0061","Clothing",53,"38.4"
"P0085","Electronics",121,"76.95"
"P0068","Electronics",35,"59.16"
"P0126","Clothing",33,"37.07"
"P0133","Clothing",88,"66.53"
"P0096","Toys",110,"60.25"
"P0016","Clothing",125,"94"
"P0031","Electronics",62,"83.59"
"P0159","Electronics",106,"81.17"
"P0129","Furniture",117,"30.29"
"P0116","Furniture",66,"73.48"
"P0070","Electronics",101,"57.4"
"P0171","Electronics",69,"73.44"
"P0175","Electronics",72,"36.23"
"P0067","Furniture",70,"70.93"
"P0183","Electronics",162,"70.05"
"P0166","Groceries",84,"97.61"
"P0079","Furniture",118,"94.39"
"P0187","Clothing",44,"86.96"
"P0178","Clothing",101,"17.02"
"P0057","Clothing",65,"38.82"
"P0153","Furniture",83,"24.12"
"P0069","Clothing",91,"58.86"
"P0125","Clothing",132,"33.59"
"P0017","Toys",101,"44.24"
"P0149","Furniture",86,"72.71"
"P0094","Groceries",108,"13.67"
"P0066","Clothing",121,"98.02"
"P0061","Clothing",51,"30.91"
"P0085","Electronics",120,"13.76"
"P0133","Clothing",103,"80.72"
"P0096","Toys",93,"22.51"
"P0016","Clothing",135,"84.5"
"P0159","Electronics",109,"71.41"
"P0129","Furniture",122,"60.69"
"P0116","Furniture",98,"71.83"
"P0171","Electronics",37,"14.43"
"P0175","Electronics",93,"43.88"
"P0046","Clothing",201,"68.19"
"P0067","Furniture",84,"46.15"
"P0183","Electronics",94,"47.8"
"P0166","Groceries",96,"12.59"
"P0079","Furniture",135,"17.94"
"P0187","Clothing",75,"13.16"
"P0178","Clothing",93,"58.96"
"P0057","Clothing",96,"80.21"
"P0153","Furniture",102,"81.84"
"P0083","Toys",98,"49.08"
"P0125","Clothing",61,"80.5"
"P0017","Toys",49,"65.86"
"P0149","Furniture",78,"35.15"
"P0094","Groceries",137,"28.98"
"P0066","Clothing",65,"40.24"
"P0061","Clothing",90,"47.61"
"P0085","Electronics",78,"76.98"
"P0126","Clothing",164,"75.59"
"P0133","Clothing",112,"99.72"
"P0096","Toys",135,"89.94"
"P0016","Clothing",58,"67.07"
"P0031","Electronics",130,"80.52"
"P0159","Electronics",42,"43.75"
"P0129","Furniture",84,"19.94"
"P0116","Furniture",104,"32.25"
"P0070","Electronics",39,"41.53"
"P0171","Electronics",62,"73.36"
"P0175","Electronics",96,"70.05"
"P0046","Clothing",237,"24.72"
"P0067","Furniture",80,"96.38"
"P0183","Electronics",82,"39.92"
"P0166","Groceries",43,"67.82"
"P0079","Furniture",79,"81.28"
"P0187","Clothing",54,"86.69"
"P0178","Clothing",108,"98.88"
"P0057","Clothing",5,"98.61"
"P0153","Furniture",94,"27.4"
"P0083","Toys",96,"62.64"
"P0069","Clothing",101,"76.56"
"P0017","Toys",150,"65.92"
"P0149","Furniture",30,"17.3"
"P0094","Groceries",71,"11.88"
"P0066","Clothing",114,"42.53"
"P0061","Clothing",153,"51.07"
"P0085","Electronics",85,"64.84"
"P0068","Electronics",77,"55.54"
"P0133","Clothing",92,"15.25"
"P0096","Toys",113,"90.54"
"P0016","Clothing",138,"34.9"
"P0031","Electronics",96,"77.66"
"P0159","Electronics",63,"76.88"
"P0116","Furniture",114,"81.62"
"P0070","Electronics",132,"34.17"
"P0171","Electronics",67,"43.49"
"P0067","Furniture",60,"11.53"
"P0183","Electronics",69,"52.12"
"P0166","Groceries",68,"84.91"
"P0079","Furniture",99,"42.31"
"P0187","Clothing",148,"85.85"
"P0178","Clothing",35,"38.69"
"P0057","Clothing",69,"55.87"
"P0153","Furniture",33,"63.59"
"P0083","Toys",117,"10.19"
"P0069","Clothing",89,"80.94"
"P0125","Clothing",108,"93.54"
"P0017","Toys",86,"85.77"
"P0149","Furniture",101,"55.91"
"P0094","Groceries",125,"29.47"
"P0066","Clothing",19,"95.4"
"P0061","Clothing",58,"77.48"
"P0085","Electronics",95,"19.43"
"P0068","Electronics",84,"77.96"
"P0126","Clothing",130,"22.55"
"P0133","Clothing",133,"33.37"
"P0096","Toys",117,"92.32"
"P0016","Clothing",54,"83.85"
"P0031","Electronics",65,"36.53"
"P0159","Electronics",103,"82.51"
"P0129","Furniture",54,"72.77"
"P0116","Furniture",94,"46.13"
